"","","","ALD30_pred_Com_Silo1","ALD30_pred_Com_Silo3"
"135",-4.20163586019492,-3.45299129504125,101.269098208352,315.066500124677
"136",-4.39801551886523,-0.635228306420036,15.3726329749696,33.7583948315016
"137",-1.74224459742958,-0.806945054932119,81.7029643001367,94.104022655323
"138",-3.10478953056584,-0.822154471081274,204.980518402837,332.753876424049
"139",-3.54942870761991,-2.35879154637862,76.1973962077772,151.686835100609
"140",-2.38957681237907,-0.261889829739182,371.329669552256,474.804557578011
"141",-6.10219326274493,-4.37406255516753,708.741717623362,1244.41785471176
"142",-2.78321243177999,-0.478877893553852,7.17130453023695,11.1523691016213
"143",-2.54932062812371,-1.47824313812298,242.80999612773,282.335879762501
"144",-3.71975686931972,-1.34373041053005,142.50406759234,210.742348049439
"145",-2.42383117790243,-0.780295959148248,225.974773646799,315.848700579486
"146",-2.26325834421307,-1.04090961268931,72.8116014437858,84.4391739101825
"147",-1.86895369989029,-1.60962375113503,70.1951472776732,60.3705857662655
"148",-2.58361760620326,-2.5461917568459,127.073949627474,145.419528427409
"149",-4.20779253517367,-1.66036393985363,88.4757191845404,151.470911435963
"150",-3.81748712464018,-3.30727555348104,861.033278307945,1630.04864627554
"151",-6.30868005308435,-2.20777395058531,17.0114127918543,30.5601792613455
"152",-2.35239295653335,-1.79353384239723,106.647760150586,120.947453916501
"153",-5.87638388582251,-0.540352341957883,13.3548295362977,28.4011139213845
"154",-2.59980251721374,-2.10579063897783,230.640185012012,303.844603682777
"155",-4.30375381958279,-1.97384802610326,41.6525316816287,152.728363382415
"156",-3.67851762958101,-0.94817302312109,117.384165120293,219.1566907388
"157",-2.33860925316829,-1.34006859695162,159.809762319949,197.758734877481
"158",-3.9142794256718,-1.01395706482557,73.6551335835463,117.706062106839
"159",-2.68997887853162,-1.03361244604374,587.052960545321,1077.64853827294
"160",-3.96411066830294,-1.39965357596509,67.7572345323141,120.548831590011
"161",-3.47891988048485,-0.184625463576599,64.3619843558115,92.4379879611124
"162",-3.25734096516704,0.453361651953359,106.065586993089,158.412363395555
"163",-0.0921158489949227,-0.363250302129842,13.2029665758281,15.8282076938287
"164",-0.678079151065921,-2.14166086742281,22.9475964817362,21.5869632743578
"165",-4.35642618877349,-0.570141838954503,222.515904561582,350.849351764546
"166",-2.96635999610313,0.246677646547865,23.9847089013087,40.8251951194874
"167",-1.91738470125541,-0.0881592113197142,757.220722488056,1125.37099968345
"168",-4.82565043496422,-1.96445265175246,133.970058411404,251.782023836678
"169",-3.48602412820757,-2.00884573196457,125.155114600382,152.029569922309
"170",-3.64456354033715,-0.104008750906407,28.7963234644477,48.8235020469976
"171",-3.20869637719317,-1.31845207596251,26.1896417501052,31.2452935941909
"172",-3.62863777404481,-1.84972856411473,240.401107732987,371.30921698651
"173",-4.24796443775205,-2.29715396313301,21.1135868773409,42.5293963504381
"174",-3.39607793367289,-1.41369830574839,766.174423809515,1174.92881622896
"175",-3.44038014440966,-0.940625039101058,116.548805574664,164.862751284209
"176",-6.12165345926943,-1.56755882014123,68.9449087793634,106.11590042392
"177",-2.95748151725323,-3.30056861583524,28.0485860920427,42.1630889227909
"178",-3.4414590262993,-1.53164444814049,27.3436403507691,37.2561459633641
"179",-1.12636611435714,-1.11295867891346,15.7763186282795,24.5808217384428
"180",-2.37308815457495,-0.629173727376068,83.6184160988233,120.464043165043
"181",-2.59973011240807,-6.02424900250578,26.3793027637287,31.700734156439
"182",-3.7118394797991,-2.35260892416704,135.720191789144,178.383113250768
"183",-2.19179921776466,-2.65186043525434,97.1160722320222,96.5589315493794
"184",-3.47858104565516,-1.60927941038977,141.344906400611,161.421520411326
"185",-4.90441279319701,-2.16049101297402,12.6314290258626,19.2970866028065
"186",-2.79168719271215,-2.88935603604655,14.6143394674985,24.3420222347276
"187",-4.65055192506805,-0.300502429223576,83.6104543692555,158.862015180069
"188",-3.76150871200005,-4.31647284735575,19.0318499171029,22.61682592204
"189",-1.7547912806666,-0.994109179308877,391.09207207087,462.139872347109
"190",-4.62665175660755,-1.40816836232968,28.7507691147867,52.9470732129329
"191",-3.03675738270959,-1.19505953130056,63.8146052653976,108.915944840203
"192",-2.63127341876321,-1.91230322117314,69.3132592185443,105.721601360961
"193",-2.52764820255998,-1.05360508830277,126.742038510086,166.333366332502
"194",-2.8631040848789,-3.18708470804196,43.236921689592,45.4515941728088
"195",-3.24491321466405,-0.271808250022731,205.398995562581,284.376878334936
"196",-2.75322018621658,-1.5097887752745,246.950627303558,304.070244865741
"197",-3.27912612594206,-2.84315945478398,14.0780532188087,22.4364168929151
"198",-0.331774329024178,0.0715851904570782,24.0074388804276,25.3174819066091
"199",-4.29464739608315,-1.56114125382199,103.110879639271,155.400879071221
"200",-3.67597488402633,-1.59205484320317,101.423533514895,126.142530576231
"201",-3.27516124179615,-0.794266366780531,187.935141151387,298.184858077792
"202",-3.3879211178382,-0.365970893170439,207.205469295332,358.288521424695
"203",-4.94383757618369,-0.792724514413103,50.4888467357353,92.5980129789778
"204",-4.4631938140172,-1.93203579412643,57.9264310149223,94.1506498058345
"205",-3.42147169622843,-2.97937630904976,111.378644228032,180.666431539677
"206",-4.76571860477641,-2.06420716402798,13.6934516940945,26.5978698874804
"207",-3.72157628921436,-1.51765319277645,107.19619961003,166.5137607692
"208",-2.85275472696914,0.136060380927085,794.121508051578,1133.17864429668
"209",-3.76605863334938,-0.673433777667171,85.3002216390194,133.756913706866
"210",-2.94512193296819,-1.26090292672036,233.607846898888,330.703085321495
"211",-4.49001818929593,-5.68836792807306,26.1698831179624,56.7222861581663
"212",-3.19952564686917,-0.884783070475623,175.031451725256,263.70730834075
"213",-2.81401100449791,0.0897392881565835,1069.66470021826,1717.45336259196
"214",-3.53010874985718,-0.0787370707407388,151.127058384893,273.830707314737
"215",-2.69821450103526,-1.5454450705616,80.5007497687071,92.2217875257151
"216",-3.72639905166813,-1.94366389003809,159.732365652058,279.562028436231
"217",-3.09744356774612,-2.46266198823393,70.6519898712567,95.5827110994083
"218",-4.21601676103973,-3.7062636282148,33.0851730820185,54.1888573890393
"219",-4.41804008069921,-0.965026432735612,111.471029440399,156.819290582576
"220",-3.15712460939376,-0.723516134668524,62.7262318539632,83.6711068430011
"221",-2.75009213830682,-1.67588268232594,26.8701682541326,39.5787228655539
"222",-3.73346395645941,-1.38591534312573,53.8570675533456,78.3667964090454
"223",-2.57637994268133,-0.606658001688497,777.519662528213,1057.34958357436
"224",-3.60578636965939,-1.01222686373498,366.776206373977,580.406667067845
"225",-3.15168226268628,-2.05537081132839,104.222806978254,117.365279354892
"226",-2.71508272718357,-1.02115178556529,459.614716744013,682.997857233714
"227",-2.64978271059114,-0.0106446963540405,289.503718364371,433.193221741473
"228",-3.09271708044196,-0.788264212813001,103.515217976873,173.771031936294
"229",-1.69210678685509,-0.964695242555327,32.2329007528789,37.5151235524091
"230",-3.87800418535965,-0.67475110121804,477.180685737663,778.898819597798
"231",-1.88870289026452,-2.87968714526618,193.800179833611,220.388795118206
"232",-3.20544815742764,-0.761151443600211,187.407566019234,271.736694724957
"233",-1.15772788730282,-2.20837440355321,98.6448313318694,127.347554734666
"234",-3.54462144004931,-1.12254709640523,242.913777348983,438.320744955748
"235",-1.50985703160069,-5.54615040974323,169.840590182522,163.981760075363
"236",-4.91162589051767,-0.426168546161956,11.3279049319665,21.8570272918098
"237",-4.67226887422647,-1.50124164442901,9.8546272374957,14.6634814424639
"238",-2.17053579057339,-2.56810674831253,17.6898660067963,23.6398580434622
"239",-4.38563022686218,-4.05651500288165,276.581841314842,595.895936165722
"240",-3.56272543657328,-1.75808860292164,24.377991639451,45.8264752572088
"241",-2.61933834272707,0.724830403252907,3229.31023995936,4924.17256899922
"242",-2.50085230036852,-0.907512811588989,86.8538989077623,93.7240998814877
"243",-3.94332517221675,-0.373744333705728,89.1322530181806,153.882980819356
"244",-5.66255039243428,-2.15635115565439,77.1135816737244,153.990623962484
"245",-4.04020493068615,-1.99506778512826,165.163806521062,327.064064904285
"246",-3.26148096664612,-1.71361251328213,612.236647666083,1070.22441555772
"247",-3.11932589446496,-0.284541854816693,97.52617431894,167.543573682678
"248",-1.81400334228695,-1.60036998335053,101.326552164355,112.856994233837
"249",-3.53026436337735,-2.58425559021075,14.3989281074284,24.9496104603467
"250",-3.52878559688075,-0.739369022767896,96.2356059701593,112.717816732735
"251",-4.20480517124507,-0.797956844128579,61.7591274197401,78.3909009074818
"252",-2.47600785746422,-2.773614350135,47.2341370381048,53.6457085380395
"253",-2.13056844293133,-2.15012949714567,85.355951620558,96.7023615259141
"254",-4.69955222650078,-0.686356247399956,13.2095188282465,19.4348592368629
"255",-4.46441464465936,-1.89973617447388,51.0710162433694,85.5532360506447
"256",-1.78279996331614,-1.02969319564578,267.393378697097,332.897842294068
"257",-3.55784465132223,0.322107035570849,12.368838944686,22.3178833291673
"258",-2.59462277262918,-1.33689304610219,212.966070029498,321.855691248962
"259",-2.34875505605944,-0.703684643579296,380.421652624378,447.554854234467
"260",-1.93095577037777,-0.587521876416895,318.676480054892,400.078828367827
"261",-1.7921121540894,-0.780872886013345,214.187266233834,220.078572138095
"262",-2.41885755399271,-1.63000828023437,108.176244729337,190.334914830897
"263",-2.91662936576402,0.385078213975407,61.2458498339161,126.504204021426
"264",-2.98641871439034,-1.30325445912426,10.4740887435896,13.6601569454624
"265",-2.08799820750769,0.555430756722927,32.6609396857626,66.9406215908664
"266",-6.02363006644175,-2.64260395989995,3.09016792940579,5.80822840533289
"267",-5.7545377067939,-5.6866174884805,403.181367169817,1052.11164878584
"268",-1.86499651466844,-0.526215257864159,204.163117785672,220.571451642954
"269",-2.3753280616221,-2.03446511374162,34.0349905475823,38.8605104898457
"270",-3.35585575329974,-1.0293287357174,58.7177032111384,85.3082999427144
"271",-3.00177711423709,-2.15909110730587,46.3404689085406,69.7679776801912
"272",-2.72926939371439,-1.86176686663745,401.284488349113,636.102109046691
"273",-4.54275362204381,-0.619774082785706,66.1863297370989,119.786620657538
"274",-2.45674530748543,-0.385542791887816,411.57764653822,642.474148178468
"275",-2.0917950072266,-1.80887651570088,130.328017195303,158.626298281829
"276",-3.5966440011271,-0.696553788802423,85.4170030017126,131.324331979816
"277",-2.740168358202,-1.36846581342284,59.5914819613449,94.6385061481433
"278",-2.00862969077236,-0.999657557885887,19.2163922226232,25.7718023291884
"279",-4.85786497635436,-3.03662851764457,19.823233213692,39.8539443759354
"280",-3.58654584402372,-1.8478490044834,20.1479809859015,30.1298417916031
"281",-2.32263927436006,-1.04312257419994,79.8969369923569,94.1119002192859
"282",-2.70388255799761,-0.396970532821945,332.495483638225,509.2878443812
"283",-2.24977044582398,-0.69116768079334,68.2948010780029,77.8946506690854
"284",-4.33466878949115,-1.54754190785208,34.7986717910042,54.9596564482795
"285",-3.24403854113214,-2.0051731251978,112.323845898808,166.971558376561
"286",-2.65494175666365,-1.77254975904196,149.889089827438,195.077260646901
"287",-1.88662894622312,-0.52640116375397,153.085512299,182.51349320804
"288",-3.31904249916795,-0.67677975873891,110.281675654662,231.429168061491
"289",-4.26845175696856,-1.86471602393397,48.4927018494438,75.621199423654
"290",-2.7554556034418,-1.02838710147028,184.381868526513,245.301804194108
"291",-3.15197757546805,-1.39749699466232,525.219466924812,975.923682953697
"292",-2.81646279436883,-0.962144503803532,258.560729629787,363.275215256581
"293",-3.51358639356508,-0.607577156078543,89.4852871216623,123.914787022296
"294",-3.37193713299553,-0.153585130611874,155.405124296368,301.631119098652
"295",-1.7539548805049,-0.880688268128167,390.281277031014,445.629430104835
"296",-2.53838053232137,-0.776971260208855,43.4971503184102,60.3551972493487
"297",-2.04010558691262,-1.75054012935097,276.811802210346,334.460456228999
"298",-1.69439854834108,-0.644358858058636,198.405321974183,224.602206688157
"299",-1.79685556034999,-1.57154186677313,73.3824409030664,78.2494841831956
"300",-2.93296285180318,-0.200532197556353,145.353631615039,219.492546322951
"301",-4.63222930639563,-2.16851153492544,912.348554237037,1673.09833081625
"302",-2.63905120150721,-0.955060445396176,48.988578494012,65.5401135208145
"303",-4.77394797342353,-2.95958142610947,16.9001894295458,24.5663268314298
"304",-1.28343767574392,-0.0781815735457967,79.6526876809718,94.8113692360641
"305",-3.58197168267846,-1.33377704739083,42.0002630252344,65.3822076414515
"306",-2.2067404445616,-1.70306345735641,24.7974835266506,27.3305493955123
"307",-3.0026137766008,-3.82246789842466,125.394480054783,243.600174399533
"308",-3.1496808845002,-2.16160910419405,123.382735668418,176.804974903305
"309",-2.85305958249605,-0.668953410413483,60.1928592074725,99.1758755784164
"310",-2.35386365621811,-0.318664632456467,206.783428213295,248.222710496747
"311",-2.21324589689012,-1.85415603549691,93.48375944238,103.595841219318
"312",-2.46330979226562,-0.704483159872445,123.720043976874,173.490948328383
"313",-2.32436720183871,-3.09113089031168,116.531932737608,130.017928705328
"314",-3.03483323309922,-2.36307708732341,86.1371431180747,106.699271363041
"315",-2.56642365566694,-1.6622476982942,93.9127874098541,109.494781769884
"316",-3.30718090660779,-2.21646272857894,80.1488458718515,147.792554742137
"317",-2.61134903918033,-1.66705274176067,234.78724859074,287.79853423195
"318",-2.08359200377769,-1.75624634620325,136.107627272247,150.058492565679
"319",-3.30582727731529,-0.824103604537412,45.1116984796881,78.5188326624733
"320",-2.58684641662888,-2.27064261693737,128.578185530396,189.565633963506
"321",-3.45688479649491,-1.89350498729785,167.48227211251,216.544877107564
"322",-3.3980687170884,-1.41389525814444,77.0566221920821,104.101945162431
"323",-1.03934768451326,-0.149170472216788,531.781454549234,709.015558895286
"324",-2.61636335147911,-5.41161237289778,235.626064820969,250.804765074282
"325",-1.63197642917998,-1.01840263354712,94.4915056372803,98.7620610023529
"326",-3.12730362411806,-3.19042674591756,88.5772934739639,95.4067346628488
"327",-3.6532557812459,-1.8733356159335,92.7949000242577,119.725250773438
"328",-3.15234165432863,-1.81827468215706,25.9849632683625,38.8859033344052
"329",-0.839595144193661,-1.82401036403836,210.816720505263,221.497835346707
"330",-2.18618474501196,-0.64777268187623,321.521205172185,437.404218118568
"331",-3.68810597613553,-2.57662426925678,86.1634087199917,117.077251794157
"332",-4.12258349687283,-1.12610342459335,99.5613842418183,174.002368336957
"333",-4.36896208151776,-1.67115504557803,23.4373286215121,29.1076264049114
"334",-2.32432845495835,-2.62012208976484,146.793304649872,266.904903645974
"335",-2.14777672914304,-1.24357027616666,212.026159410098,259.464961111892
"336",-2.69674720843981,-1.03084429268738,142.72380232483,181.085372947044
"337",-1.05142425508412,-1.38067038473383,34.1376902641626,45.4671112908136
"338",-4.03083635215486,-1.61333378428674,67.4620195894512,87.3723724068169
"339",-4.57686247128723,-2.3921237848213,47.4409085531441,67.6192398444193
"340",-2.17404318001362,0.7729381236494,132.133603826818,165.888594254984
"341",-3.14855249782818,-2.29332910593026,73.7329926322703,130.240606149917
"342",-2.30337939440735,-0.97113776364636,136.54177813167,169.003323479873
"343",-2.03734146531989,-2.96401803219627,142.728475217611,236.723623332556
"344",-3.37918399596438,-3.065438838789,15.8785272377571,22.4006836148966
"345",-4.2778249739626,-8.96733141875802,107.367743986913,326.108332289874
"346",-1.06463971015208,-0.347573996556772,103.795277017689,90.8501447312504
"347",-1.90306233810254,-1.34976482331186,175.23134474559,209.409792986994
"348",-1.86734739424486,-1.80413439732326,15.1514313654184,23.3865762696505
"349",-2.59548742221369,-2.06033092763001,149.513990099047,177.708530981632
"350",-2.80825294469944,-3.78825030116798,23.7184601836854,25.6508879159173
"351",-3.44818906431396,-0.311669710880493,108.156354534055,166.736208337837
"352",-3.37588898743312,-1.62676007639911,70.272325444741,100.101363715474
"353",-3.13924330711434,-2.67165478051453,30.335298460599,37.9364457539938
"354",-3.0034093946835,-2.02813833889483,33.6388792053507,33.1583429621052
"355",-2.48455577533256,-1.65706638765247,73.0202074911856,90.1239779657751
"356",-2.60910839306771,-0.609729983542929,50.2200944535105,80.3079588692757
"357",-1.32821079964574,-0.460876944452185,157.183066281957,262.330266103938
"358",-3.23959731786536,-0.81155132413534,88.4052241361604,150.990472584713
"359",-4.55666976603868,-7.75015927102607,359.737250645001,907.593255864878
"360",-4.01780584692545,-0.927122704996811,188.871760154417,314.120895447724
"361",-2.61951441916285,-0.850361067322751,84.7568849715792,118.114700464726
"362",-3.31318266002276,-0.603024699178045,121.945711699937,177.89725771874
"363",-1.87200323855759,-0.746067444035012,96.0019967207999,132.808629663529
"364",-4.1539765537711,-2.20905500124902,125.703178798357,228.391477613867
"365",-1.99273255274635,-0.435915694709735,32.0452262845818,40.364127829893
"366",-3.36678463118068,-1.5715388455771,257.559133496609,368.110756339115
"367",-3.64943526373376,0.0322202625072365,648.340199805174,1069.47747344334
"368",-4.32499756528139,-1.03767775934661,12.0124774753264,15.5235401449356
"369",-3.18829014801064,-1.46915137459784,70.7278632609536,84.0594161528742
"370",-3.26499273505898,-0.754882181956494,60.3645725524577,77.324103177338
"371",-4.00994308514712,-1.42832068523495,115.025126171546,172.801002117897
"372",-2.32043396127063,-0.98710067242353,34.423044734157,39.2365536898518
"373",-2.55440987651266,-4.35257711638534,44.7624913151658,52.2909064537831
"374",-3.65296787834122,-2.02984374010594,38.3136886474568,50.4786539511439
"375",-3.35954627614618,-2.7187278813977,147.98928166123,285.979981180605
"376",-3.27191650674629,-5.15381988468211,31.3598808667419,75.6519992644861
"377",-2.81166125968966,-2.04717311510942,30.0929991993492,38.7546470830736
"378",-1.92905682476907,-1.58594667543042,12.323374937262,13.6837654011705
"379",-3.39360693143882,-2.69336966006893,77.7618786979257,128.438077163842
"380",-1.97288147599484,-2.04656993749677,529.499490954038,587.161158921464
"381",-2.91409668989878,-1.29919485324165,148.387275865456,172.748110754515
"382",-5.01841806722539,-0.931315108803367,56.9546286230243,93.064993485686
"383",-2.45582282982675,-2.10638161772315,153.280435878467,180.258780366236
"384",-1.30987144922352,-0.142162145720246,162.683914127875,192.66189972532
"385",-3.49030880498954,-1.42209369269495,33.2611270405723,48.3375389375502
"386",-5.86813223287612,-0.558204572022897,58.9834064801988,106.911287491446
"387",-3.65453879864675,-0.733145923858547,331.502700151918,500.052711636101
"388",-2.4703225805701,-1.97829439270496,677.408729145219,977.470417860505
